HOLEID,FROM,TO,LITHO,HARD,FIB
23GC02645,12,13,FZ,2,0
23GC02645,13,14,FZ,2,0
23GC02645,14,15,FZ,2,0
23GC02645,15,16,SM,1,0
23GC02645,16,17,SM,1,0
23GC02645,17,18,SM,1,0
23GC02645,18,19,SS,1,0
23GC02645,19,20,SS,1,0
23GC02645,20,21,SS,1,0
23GC02645,21,22,SS,1,0
23GC02645,22,23,SS,1,0
23GC02645,23,24,SA,2,0
23GC02645,24,25,SA,2,0
23GC02645,25,26,SA,2,0
23GC02645,26,27,SA,2,0
23GC02645,27,28,SA,2,0
23GC02645,28,29,SA,3,0
23GC02645,29,30,SA,3,0
23GC02646,0,1,TZ,2,0
23GC02646,1,2,TZ,2,0
23GC02646,2,3,TZ,2,0
23GC02646,3,4,PC,2,0
23GC02646,4,5,PC,2,0
23GC02646,5,6,PC,2,0
23GC02646,6,7,PC,2,0
23GC02646,7,8,PC,2,0
23GC02646,8,9,PC,2,0
23GC02646,9,10,PC,2,0
23GC02646,10,11,PC,2,0
23GC02646,11,12,PC,2,0
23GC02646,12,13,PC,2,0
23GC02646,13,14,FZ,2,0
23GC02646,14,15,FZ,2,0
23GC02646,15,16,FZ,2,0
23GC02646,16,17,FZ,2,0
23GC02646,17,18,SS,1,0
23GC02646,18,19,SS,1,0
23GC02646,19,20,SS,1,0
23GC02646,20,21,SS,1,0
23GC02646,21,22,SS,1,0
23GC02646,22,23,SS,1,0
23GC02646,23,24,SS,1,0
23GC02646,24,25,SS,1,0
23GC02646,25,26,SA,2,0
23GC02646,26,27,SA,2,0
23GC02646,27,28,SA,2,0
23GC02646,28,29,SA,2,0
23GC02646,29,30,SA,2,0
23GC02646,30,31,SA,2,0
23GC02647,0,1,TZ,2,0
23GC02647,1,2,TZ,2,0
23GC02647,2,3,PC,2,0
23GC02647,3,4,PC,2,0
23GC02647,4,5,PC,2,0
23GC02647,5,6,FZ,2,0
23GC02647,6,7,FZ,2,0
23GC02647,7,8,FZ,2,0
23GC02647,8,9,FZ,2,0
23GC02647,9,10,FZ,2,0
23GC02647,10,11,FZ,2,0
23GC02647,11,12,FZ,2,0
23GC02647,12,13,FZ,2,0
23GC02647,13,14,FZ,2,0
23GC02647,14,15,SF,1,0
23GC02647,15,16,SF,1,0
23GC02647,16,17,SS,1,0
23GC02647,17,18,SS,1,0
23GC02647,18,19,SS,1,0
23GC02647,19,20,SS,1,0
23GC02647,20,21,SS,1,0
23GC02647,21,22,SS,1,0
23GC02647,22,23,SS,1,0
23GC02647,23,24,SA,2,0
23GC02647,24,25,SA,2,0
23GC02647,25,26,SA,2,0
23GC02647,26,27,SA,2,0
23GC02647,27,28,SA,2,0
23GC02647,28,29,SA,3,0
23GC02647,29,30,SA,3,0
23GC02647,30,31,SA,3,0
23GC02648,0,1,TZ,2,0
23GC02648,1,2,TZ,2,0
23GC02648,2,3,FZ,2,0
23GC02648,3,4,FZ,2,0
23GC02648,4,5,FZ,2,0
23GC02648,5,6,FZ,2,0
23GC02648,6,7,FZ,2,0
23GC02648,7,8,FZ,2,0
23GC02648,8,9,FZ,2,0
23GC02648,9,10,FZ,2,0
23GC02648,10,11,FZ,2,0
23GC02648,11,12,FZ,2,0
23GC02648,12,13,FZ,2,0
23GC02648,13,14,FZ,2,0
23GC02648,14,15,FZ,2,0
23GC02648,15,16,LIM,2,0
23GC02648,16,17,LIM,2,0
23GC02648,17,18,SS,1,0
23GC02648,18,19,SS,1,0
23GC02648,19,20,SS,1,0
23GC02648,20,21,SS,1,0
23GC02648,21,22,SS,1,0
23GC02648,22,23,SA,2,0
23GC02648,23,24,SA,2,0
23GC02648,24,25,SA,2,0
23GC02648,25,26,SA,2,0
23GC02648,26,27,SA,2,0
23GC02648,27,28,SA,2,0
23GC02648,28,29,UM,3,0
23GC02648,29,30,UM,3,0
23GC02648,30,31,UM,3,0
23GC02649,0,1,TZ,3,0
23GC02649,1,2,TZ,3,0
23GC02649,2,3,TZ,3,0
23GC02649,3,4,FZ,2,0
23GC02649,4,5,FZ,2,0
23GC02649,5,6,FZ,2,0
23GC02649,6,7,FZ,2,0
23GC02649,7,8,FZ,2,0
23GC02649,8,9,FZ,2,0
23GC02649,9,10,FZ,2,0
23GC02649,10,11,FZ,2,0
23GC02649,11,12,FZ,2,0
23GC02649,12,13,FZ,2,0
23GC02649,13,14,FZ,2,0
23GC02649,14,15,FZ,2,0
23GC02649,15,16,FZ,2,0
23GC02649,16,17,FZ,2,0
23GC02649,17,18,FZ,2,0
23GC02649,18,19,SS,1,0
23GC02649,19,20,SS,1,0
23GC02649,20,21,SS,1,0
23GC02649,21,22,SS,1,0
23GC02649,22,23,SS,1,0
23GC02649,23,24,SS,1,0
23GC02649,24,25,SS,1,0
23GC02649,25,26,SS,1,0
23GC02649,26,27,SS,1,0
23GC02649,27,28,SS,1,0
23GC02649,28,29,SS,1,0
23GC02649,29,30,SA,2,0
23GC02649,30,31,SA,2,0
23GC02649,31,32,SA,2,0
23GC02650,0,1,TZ,3,0
23GC02650,1,2,TZ,3,0
23GC02650,2,3,FZ,2,0
23GC02650,3,4,FZ,2,0
23GC02650,4,5,FZ,2,0
23GC02650,5,6,FZ,2,0
23GC02650,6,7,FZ,2,0
23GC02650,7,8,FZ,2,0
23GC02650,8,9,FZ,2,0
23GC02650,9,10,FZ,2,0
23GC02650,10,11,FZ,2,0
23GC02650,11,12,FZ,2,0
23GC02650,12,13,FZ,2,0
23GC02650,13,14,FZ,2,0
23GC02650,14,15,FZ,2,0
23GC02650,15,16,SF,1,0
23GC02650,16,17,SF,1,0
23GC02650,17,18,SF,1,0
23GC02650,18,19,SM,1,0
23GC02650,19,20,SM,1,0
23GC02650,20,21,SM,1,0
23GC02650,21,22,SM,1,0
23GC02650,22,23,SS,1,0
23GC02650,23,24,SS,1,0
23GC02650,24,25,SS,1,0
23GC02650,25,26,SS,1,0
23GC02650,26,27,SS,1,0
23GC02650,27,28,SS,1,0
23GC02650,28,29,SS,1,0
23GC02650,29,30,SA,2,0
23GC02650,30,31,SA,2,0
23GC02650,31,32,SA,2,0
23GC02650,32,33,SA,2,0
23GC02651,0,1,TZ,2,0
23GC02651,1,2,TZ,2,0
23GC02651,2,3,TZ,2,0
23GC02651,3,4,FZ,2,0
23GC02651,4,5,FZ,2,0
23GC02651,5,6,FZ,2,0
23GC02651,6,7,FZ,2,0
23GC02651,7,8,FZ,2,0
23GC02651,8,9,SM,1,0
23GC02651,9,10,SM,1,0
23GC02651,10,11,SM,1,0
23GC02651,11,12,SS,1,0
23GC02651,12,13,SS,1,0
23GC02651,13,14,SS,1,0
23GC02651,14,15,SS,1,0
23GC02651,15,16,SS,1,0
23GC02651,16,17,SA,2,0
23GC02651,17,18,SA,2,0
23GC02651,18,19,SA,2,0
23GC02651,19,20,SA,2,0
23GC02651,20,21,SA,2,0
23GC02651,21,22,SA,2,0
23GC02651,22,23,SA,2,0
23GC02651,23,24,SA,2,0
23GC02651,24,25,SA,2,0
23GC02651,25,26,SA,2,0
23GC02651,26,27,SA,2,0
23GC02651,27,28,SA,2,0
23GC02651,28,29,SA,2,0
23GC02651,29,30,UM,3,0
23GC02651,30,31,UM,3,0
23GC02651,31,32,UM,3,0
23GC02652,0,1,FZ,2,0
23GC02652,1,2,SM,1,0
23GC02652,2,3,SM,1,0
23GC02652,3,4,SM,1,0
23GC02652,4,5,SM,1,0
23GC02652,5,6,SM,1,0
23GC02652,6,7,SM,1,0
23GC02652,7,8,SM,1,0
23GC02652,8,9,SM,1,0
23GC02652,9,10,SM,1,0
23GC02652,10,11,SS,1,0
23GC02652,11,12,SS,1,0
23GC02652,12,13,SS,1,0
23GC02652,13,14,SS,1,0
23GC02652,14,15,SS,1,0
23GC02652,15,16,SA,2,0
23GC02652,16,17,SA,2,0
23GC02652,17,18,SA,2,0
23GC02652,18,19,SA,2,0
23GC02652,19,20,SA,2,0
23GC02652,20,21,SA,2,0
23GC02652,21,22,SA,2,0
23GC02652,22,23,SA,2,0
23GC02652,23,24,SA,2,0
23GC02652,24,25,SA,2,0
23GC02652,25,26,SA,2,0
23GC02652,26,27,SA,2,0
23GC02652,27,28,UM,3,0
23GC02652,28,29,UM,3,0
23GC02652,29,30,UM,3,0
23GC02652,30,31,UM,3,0
23GC02653,0,1,SS,1,0
23GC02653,1,2,SS,1,0
23GC02653,2,3,SS,1,0
23GC02653,3,4,SS,1,0
23GC02653,4,5,SS,1,0
23GC02653,5,6,SA,2,0
23GC02653,6,7,SA,2,0
23GC02653,7,8,SA,2,0
23GC02653,8,9,SA,2,0
23GC02653,9,10,SA,2,0
23GC02653,10,11,SA,2,0
23GC02653,11,12,SA,2,0
23GC02653,12,13,SA,2,0
23GC02653,13,14,SA,2,0
23GC02653,14,15,SA,2,0
23GC02653,15,16,SA,2,0
23GC02653,16,17,SA,2,0
23GC02653,17,18,SA,2,0
23GC02653,18,19,SA,2,0
23GC02653,19,20,UM,3,0
23GC02653,20,21,UM,3,0
23GC02653,21,22,UM,3,0
23GC02653,22,23,UM,3,0
23GC02654,0,1,TZ,3,0
23GC02654,1,2,SA,2,0
23GC02654,2,3,SA,2,0
23GC02654,3,4,SA,2,0
23GC02654,4,5,SS,1,0
23GC02654,5,6,SS,1,0
23GC02654,6,7,SS,1,0
23GC02654,7,8,SS,1,0
23GC02654,8,9,SS,1,0
23GC02654,9,10,SS,1,0
23GC02654,10,11,SS,1,0
23GC02654,11,12,SS,1,0
23GC02654,12,13,SA,2,0
23GC02654,13,14,SA,2,0
23GC02654,14,15,SA,2,0
23GC02654,15,16,SA,2,0
23GC02654,16,17,SA,2,0
23GC02654,17,18,SA,2,0
23GC02654,18,19,SA,2,0
23GC02654,19,20,SA,2,0
23GC02657,0,1,TZ,2,0
23GC02657,1,2,SA,2,0
23GC02657,2,3,SA,2,2
23GC02657,3,4,SA,2,0
23GC02657,4,5,SA,2,0
23GC02657,5,6,SA,2,0
23GC02657,6,7,SA,2,0
23GC02657,7,8,SA,2,0
23GC02657,8,9,SA,2,0
23GC02657,9,10,SA,2,0
23GC02657,10,11,SA,2,0
23GC02657,11,12,SA,2,0
23GC02657,12,13,SA,2,0
23GC02657,13,14,SA,2,0
23GC02657,14,15,SA,2,0
23GC02658,0,1,TZ,2,0
23GC02658,1,2,SA,2,0
23GC02658,2,3,SA,2,0
23GC02658,3,4,SA,2,0
23GC02658,4,5,SA,2,0
23GC02658,5,6,SA,2,0
23GC02658,6,7,SA,2,0
23GC02658,7,8,SA,2,0
23GC02658,8,9,SA,2,0
23GC02658,9,10,SA,2,0
23GC02658,10,11,SA,2,0
23GC02658,11,12,SA,2,0
23GC02658,12,13,SA,2,0
23GC02658,13,14,SA,2,0
23GC02658,14,15,SA,2,0
23GC02658,15,16,SA,2,0
23GC02658,16,17,SA,2,0
23GC02659,0,1,SS,2,0
23GC02659,1,2,SS,2,0
23GC02659,2,3,SS,2,0
23GC02659,3,4,SS,2,0
23GC02659,4,5,SA,2,0
23GC02659,5,6,SA,2,0
23GC02659,6,7,SA,2,0
23GC02659,7,8,SA,2,0
23GC02659,8,9,SA,2,0
23GC02659,9,10,SA,2,0
23GC02659,10,11,SA,2,0
23GC02659,11,12,SA,2,0
23GC02659,12,13,SA,2,0
23GC02659,13,14,SA,2,0
23GC02659,14,15,SA,2,0
23GC02659,15,16,SA,2,0
23GC02659,16,17,SA,2,0
23GC02659,17,18,SA,2,0
23GC02659,18,19,SA,2,0
23GC02659,19,20,SA,2,0
23GC02660,0,1,TZ,2,0
23GC02660,1,2,SS,1,0
23GC02660,2,3,SS,1,0
23GC02660,3,4,SS,1,0
23GC02660,4,5,SS,1,0
23GC02660,5,6,SS,1,0
23GC02660,6,7,SS,1,0
23GC02660,7,8,SS,1,0
23GC02660,8,9,SS,1,0
23GC02660,9,10,SS,1,0
23GC02660,10,11,SS,1,0
23GC02660,11,12,SS,1,0
23GC02660,12,13,SA,2,0
23GC02660,13,14,SA,2,0
23GC02660,14,15,SA,2,0
23GC02660,15,16,SA,2,0
23GC02660,16,17,SA,2,0
23GC02660,17,18,SA,2,0
23GC02660,18,19,SA,2,0
23GC02660,19,20,SA,2,0
23GC02660,20,21,SA,2,0
23GC02660,21,22,SA,2,0
23GC02660,22,23,SA,2,0
23GC02661,0,1,SS,2,0
23GC02661,1,2,SS,2,0
23GC02661,2,3,SS,2,0
23GC02661,3,4,SS,1,0
23GC02661,4,5,SS,1,0
23GC02661,5,6,SS,1,0
23GC02661,6,7,SS,1,0
23GC02661,7,8,SS,1,0
23GC02661,8,9,SS,1,0
23GC02661,9,10,SS,1,0
23GC02661,10,11,SS,1,0
23GC02661,11,12,SA,2,0
23GC02661,12,13,SA,2,0
23GC02661,13,14,SA,2,0
23GC02661,14,15,SA,2,0
23GC02661,15,16,SA,2,0
23GC02661,16,17,SA,2,0
23GC02661,17,18,SA,2,0
23GC02661,18,19,SA,2,0
23GC02661,19,20,SA,2,0
23GC02661,20,21,SA,2,0
23GC02661,21,22,SA,2,0
23GC02661,22,23,UM,3,0
23GC02661,23,24,UM,3,0
23GC02661,24,25,UM,3,0
23GC02662,0,1,TZ,2,0
23GC02662,1,2,SA,2,0
23GC02662,2,3,SA,2,0
23GC02662,3,4,SA,2,0
23GC02662,4,5,SA,2,0
23GC02662,5,6,SA,2,0
23GC02662,6,7,SS,1,0
23GC02662,7,8,SS,1,0
23GC02662,8,9,SS,1,0
23GC02662,9,10,SS,1,0
23GC02662,10,11,SS,1,0
23GC02662,11,12,SS,1,0
23GC02662,12,13,SS,1,0
23GC02662,13,14,SA,2,0
23GC02662,14,15,SA,2,0
23GC02662,15,16,SA,2,0
23GC02662,16,17,SA,2,0
23GC02662,17,18,SA,2,0
23GC02662,18,19,SA,2,0
23GC02662,19,20,SA,2,0
23GC02662,20,21,SA,2,0
23GC02662,21,22,SA,2,0
23GC02662,22,23,SA,2,0
23GC02662,23,24,SA,2,0
23GC02662,24,25,SA,2,0
23GC02662,25,26,SA,2,0
23GC02662,26,27,UM,3,0
23GC02662,27,28,UM,3,0
23GC02662,28,29,UM,3,0
23GC02662,29,30,UM,3,0
23GC02663,0,1,TZ,2,0
23GC02663,1,2,FZ,2,0
23GC02663,2,3,FZ,2,0
23GC02663,3,4,SS,1,0
23GC02663,4,5,SS,1,0
23GC02663,5,6,SS,1,0
23GC02663,6,7,SS,1,0
23GC02663,7,8,SS,1,0
23GC02663,8,9,SS,1,0
23GC02663,9,10,SS,1,0
23GC02663,10,11,SS,1,0
23GC02663,11,12,SA,2,0
23GC02663,12,13,SA,2,0
23GC02663,13,14,SA,2,0
23GC02663,14,15,SA,2,0
23GC02663,15,16,SA,2,0
23GC02663,16,17,SA,2,0
23GC02663,17,18,SA,2,0
23GC02663,18,19,SA,2,0
23GC02663,19,20,SA,2,0
23GC02663,20,21,SA,2,0
23GC02663,21,22,SA,2,0
23GC02663,22,23,SA,2,0
23GC02663,23,24,SA,2,0
23GC02663,24,25,SA,2,0
23GC02663,25,26,SA,2,0
23GC02663,26,27,SA,2,0
23GC02663,27,28,SA,2,0
23GC02663,28,29,UM,3,0
23GC02663,29,30,UM,3,0
23GC02663,30,31,UM,3,0
23GC02664,0,1,TZ,2,0
23GC02664,1,2,TZ,2,0
23GC02664,2,3,FZ,2,0
23GC02664,3,4,FZ,2,0
23GC02664,4,5,FZ,2,0
23GC02664,5,6,FZ,2,0
23GC02664,6,7,FZ,2,0
23GC02664,7,8,FZ,2,0
23GC02664,8,9,FZ,2,0
23GC02664,9,10,SS,1,0
23GC02664,10,11,SS,1,0
23GC02664,11,12,SS,1,0
23GC02664,12,13,SS,1,0
23GC02664,13,14,SS,1,0
23GC02664,14,15,SA,2,0
23GC02664,15,16,SA,2,0
23GC02664,16,17,SA,2,0
23GC02664,17,18,SA,2,0
23GC02664,18,19,SA,2,0
23GC02664,19,20,SA,2,0
23GC02664,20,21,SA,2,0
23GC02664,21,22,SA,2,0
23GC02664,22,23,SA,2,0
23GC02664,23,24,SA,2,0
23GC02664,24,25,SA,2,0
23GC02664,25,26,SA,2,0
23GC02664,26,27,SA,2,0
23GC02664,27,28,SA,2,0
23GC02664,28,29,SA,2,0
23GC02664,29,30,SA,2,0
23GC02664,30,31,SA,2,0
23GC02665,0,1,TZ,3,0
23GC02665,1,2,TZ,3,0
23GC02665,2,3,FZ,2,0
23GC02665,3,4,FZ,2,0
23GC02665,4,5,FZ,2,0
23GC02665,5,6,FZ,2,0
23GC02665,6,7,FZ,2,0
23GC02665,7,8,FZ,2,0
23GC02665,8,9,FZ,2,0
23GC02665,9,10,FZ,2,0
23GC02665,10,11,FZ,2,0
23GC02665,11,12,FZ,2,0
23GC02665,12,13,FZ,2,0
23GC02665,13,14,FZ,2,0
23GC02665,14,15,FZ,2,0
23GC02665,15,16,FZ,2,0
23GC02665,16,17,SS,1,0
23GC02665,17,18,SS,1,0
23GC02665,18,19,SS,1,0
23GC02665,19,20,SS,1,0
23GC02665,20,21,SS,1,0
23GC02665,21,22,SA,2,0
23GC02665,22,23,SA,2,0
23GC02665,23,24,SA,2,0
23GC02665,24,25,SA,2,0
23GC02665,25,26,SA,2,0
23GC02665,26,27,SA,2,0
23GC02665,27,28,SA,2,0
23GC02665,28,29,SA,2,0
23GC02665,29,30,SA,2,0
23GC02665,30,31,SA,2,0
23GC02665,31,32,SA,2,0
23GC02665,32,33,SA,2,0
23GC02665,33,34,SA,3,0
23GC02665,34,35,SA,3,0
23GC02666,0,1,TZ,2,0
23GC02666,1,2,TZ,2,0
23GC02666,2,3,TZ,2,0
23GC02666,3,4,TZ,2,0
23GC02666,4,5,FZ,2,0
23GC02666,5,6,FZ,2,0
23GC02666,6,7,FZ,2,0
23GC02666,7,8,FZ,2,0
23GC02666,8,9,FZ,2,0
23GC02666,9,10,FZ,2,0
23GC02666,10,11,FZ,2,0
23GC02666,11,12,FZ,2,0
23GC02666,12,13,FZ,2,0
23GC02666,13,14,LIM,1,0
23GC02666,14,15,LIM,1,0
23GC02666,15,16,SM,1,0
23GC02666,16,17,SM,1,0
23GC02666,17,18,SM,1,0
23GC02666,18,19,SM,1,0
23GC02666,19,20,SM,1,0
23GC02666,20,21,SM,1,0
23GC02666,21,22,SM,1,0
23GC02666,22,23,SM,1,0
23GC02666,23,24,SM,1,0
23GC02666,24,25,SS,1,0
23GC02666,25,26,SS,1,0
23GC02666,26,27,SS,1,0
23GC02666,27,28,SS,1,0
23GC02666,28,29,SS,1,0
23GC02666,29,30,SS,1,0
23GC02666,30,31,SS,1,0
23GC02666,31,32,SA,2,0
23GC02666,32,33,SA,2,0
23GC02666,33,34,SA,2,0
23GC02666,34,35,SA,2,0
23GC02667,0,1,TZ,2,0
23GC02667,1,2,TZ,2,0
23GC02667,2,3,TZ,2,0
23GC02667,3,4,TZ,2,0
23GC02667,4,5,FZ,2,0
23GC02667,5,6,FZ,2,0
23GC02667,6,7,FZ,2,0
23GC02667,7,8,FZ,2,0
23GC02667,8,9,FZ,2,0
23GC02667,9,10,FZ,2,0
23GC02667,10,11,FZ,2,0
23GC02667,11,12,FZ,2,0
23GC02667,12,13,FZ,2,0
23GC02667,13,14,FZ,2,0
23GC02667,14,15,FZ,2,0
23GC02667,15,16,SF,1,0
23GC02667,16,17,SM,1,0
23GC02667,17,18,SM,1,0
23GC02667,18,19,SM,1,0
23GC02667,19,20,SM,1,0
23GC02667,20,21,SM,1,0
23GC02667,21,22,SS,1,0
23GC02667,22,23,SS,1,0
23GC02667,23,24,SS,1,0
23GC02667,24,25,SS,1,0
23GC02667,25,26,SS,1,0
23GC02667,26,27,SS,1,0
23GC02667,27,28,SS,1,0
23GC02667,28,29,SS,1,0
23GC02667,29,30,SA,2,0
23GC02667,30,31,SA,2,0
23GC02668,0,1,TZ,2,0
23GC02668,1,2,TZ,2,0
23GC02668,2,3,FZ,2,0
23GC02668,3,4,FZ,2,0
23GC02668,4,5,FZ,2,0
23GC02668,5,6,FZ,2,0
23GC02668,6,7,FZ,2,0
23GC02668,7,8,FZ,2,0
23GC02668,8,9,FZ,2,0
23GC02668,9,10,FZ,2,0
23GC02668,10,11,FZ,2,0
23GC02668,11,12,FZ,2,0
23GC02668,12,13,FZ,2,0
23GC02668,13,14,FZ,2,0
23GC02668,14,15,FZ,2,0
23GC02668,15,16,FZ,2,0
23GC02668,16,17,FZ,2,0
23GC02668,17,18,FZ,2,0
23GC02668,18,19,SS,1,0
23GC02668,19,20,SS,1,0
23GC02668,20,21,SS,1,0
23GC02668,21,22,SS,1,0
23GC02668,22,23,SS,1,0
23GC02668,23,24,SS,1,0
23GC02668,24,25,SS,1,0
23GC02668,25,26,SS,1,0
23GC02668,26,27,SS,1,0
23GC02668,27,28,SS,1,0
23GC02668,28,29,SS,1,0
23GC02668,29,30,SS,1,0
23GC02668,30,31,SS,1,0
23GC02669,0,1,PC,2,0
23GC02669,1,2,PC,2,0
23GC02669,2,3,PC,2,0
23GC02669,3,4,PC,2,0
23GC02669,4,5,FZ,2,0
23GC02669,5,6,FZ,2,0
23GC02669,6,7,FZ,2,0
23GC02669,7,8,FZ,2,0
23GC02669,8,9,FZ,2,0
23GC02669,9,10,FZ,2,0
23GC02669,10,11,FZ,2,0
23GC02669,11,12,FZ,2,0
23GC02669,12,13,FZ,2,0
23GC02669,13,14,FZ,2,0
23GC02669,14,15,FZ,2,0
23GC02669,15,16,FZ,2,0
23GC02669,16,17,FZ,2,0
23GC02669,17,18,FZ,2,0
23GC02669,18,19,SS,1,0
23GC02669,19,20,SS,1,0
23GC02669,20,21,SS,1,0
23GC02669,21,22,SS,1,0
23GC02669,22,23,SS,1,0
23GC02669,23,24,SS,1,0
23GC02669,24,25,SS,1,0
23GC02669,25,26,SS,1,0
23GC02669,26,27,SS,1,0
23GC02669,27,28,SS,1,0
23GC02669,28,29,SS,1,0
23GC02669,29,30,SS,1,0
23GC02669,30,31,SA,2,0
23GC02670,0,1,FZ,2,0
23GC02670,1,2,FZ,2,0
23GC02670,2,3,FZ,2,0
23GC02670,3,4,FZ,2,0
23GC02670,4,5,FZ,2,0
23GC02670,5,6,FZ,2,0
23GC02670,6,7,FZ,2,0
23GC02670,7,8,FZ,2,0
23GC02670,8,9,FZ,2,0
23GC02670,9,10,FZ,2,0
23GC02670,10,11,FZ,2,0
23GC02670,11,12,FZ,2,0
23GC02670,12,13,FZ,2,0
23GC02670,13,14,FZ,2,0
23GC02670,14,15,FZ,2,0
23GC02670,15,16,FZ,2,0
23GC02670,16,17,SF,1,0
23GC02670,17,18,SF,1,0
23GC02670,18,19,SF,1,0
23GC02670,19,20,SF,1,0
23GC02670,20,21,SF,1,0
23GC02670,21,22,SS,1,0
23GC02670,22,23,SS,1,0
23GC02670,23,24,SS,1,0
23GC02670,24,25,SS,1,0
23GC02670,25,26,SS,1,0
23GC02670,26,27,SA,2,0
23GC02670,27,28,SA,2,0
23GC02670,28,29,SA,2,0
23GC02670,29,30,UM,3,0
23GC02670,30,31,UM,3,0
23GC02671,0,1,TZ,3,0
23GC02671,1,2,TZ,3,0
23GC02671,2,3,TZ,3,0
23GC02671,3,4,TZ,3,0
23GC02671,4,5,TZ,3,0
23GC02671,5,6,FZ,2,0
23GC02671,6,7,FZ,2,0
23GC02671,7,8,FZ,2,0
23GC02671,8,9,FZ,2,0
23GC02671,9,10,FZ,2,0
23GC02671,10,11,FZ,2,0
23GC02671,11,12,FZ,2,0
23GC02671,12,13,FZ,2,0
23GC02671,13,14,FZ,2,0
23GC02671,14,15,FZ,2,0
23GC02671,15,16,FZ,2,0
23GC02671,16,17,FZ,2,0
23GC02671,17,18,SM,1,0
23GC02671,18,19,SM,1,0
23GC02671,19,20,SM,1,0
23GC02671,20,21,SM,1,0
23GC02671,21,22,SS,1,0
23GC02671,22,23,SS,1,0
23GC02671,23,24,SS,1,0
23GC02671,24,25,SS,1,0
23GC02671,25,26,SA,2,0
23GC02671,26,27,SA,2,0
23GC02671,27,28,SA,2,0
23GC02671,28,29,SA,2,0
23GC02671,29,30,SA,3,0
23GC02672,0,1,TZ,3,0
23GC02672,1,2,TZ,3,0
23GC02672,2,3,FZ,2,0
23GC02672,3,4,FZ,2,0
23GC02672,4,5,FZ,2,0
23GC02672,5,6,FZ,2,0
23GC02672,6,7,FZ,2,0
23GC02672,7,8,FZ,2,0
23GC02672,8,9,FZ,2,0
23GC02672,9,10,FZ,2,0
23GC02672,10,11,FZ,2,0
23GC02672,11,12,FZ,2,0
23GC02672,12,13,SF,1,0
23GC02672,13,14,SF,1,0
23GC02672,14,15,SF,1,0
23GC02672,15,16,SS,1,0
23GC02672,16,17,SS,1,0
23GC02672,17,18,SS,1,0
23GC02672,18,19,SS,1,0
23GC02672,19,20,SS,1,0
23GC02672,20,21,SS,1,0
23GC02672,21,22,SS,1,0
23GC02672,22,23,SS,1,0
23GC02672,23,24,SA,2,0
23GC02672,24,25,SA,2,0
23GC02672,25,26,SA,2,0
23GC02672,26,27,SA,2,0
23GC02672,27,28,SA,2,0
23GC02672,28,29,SA,2,0
23GC02672,29,30,SA,3,0
23GC02673,0,1,TZ,3,0
23GC02673,1,2,TZ,3,0
23GC02673,2,3,FZ,2,0
23GC02673,3,4,FZ,2,0
23GC02673,4,5,FZ,2,0
23GC02673,5,6,FZ,2,0
23GC02673,6,7,FZ,2,0
23GC02673,7,8,FZ,2,0
23GC02673,8,9,FZ,2,0
23GC02673,9,10,FZ,2,0
23GC02673,10,11,FZ,2,0
23GC02673,11,12,SM,1,0
23GC02673,12,13,SM,1,0
23GC02673,13,14,SS,1,0
23GC02673,14,15,SS,1,0
23GC02673,15,16,SS,1,0
23GC02673,16,17,SS,1,0
23GC02673,17,18,SS,1,0
23GC02673,18,19,SS,1,0
23GC02673,19,20,SS,1,0
23GC02673,20,21,SA,3,0
23GC02673,21,22,SA,3,0
23GC02673,22,23,SA,3,0
23GC02673,23,24,SA,3,0
23GC02673,24,25,SA,3,0
23GC02673,25,26,SA,3,0
23GC02673,26,27,SA,3,0
23GC02673,27,28,SA,3,0
23GC02673,28,29,SA,3,0
23GC02673,29,30,SA,3,0
23GC02673,30,31,SA,3,0
23GC02674,0,1,FZ,2,0
23GC02674,1,2,FZ,2,0
23GC02674,2,3,FZ,2,0
23GC02674,3,4,FZ,2,0
23GC02674,4,5,SF,1,0
23GC02674,5,6,SM,1,0
23GC02674,6,7,SS,1,0
23GC02674,7,8,SS,1,0
23GC02674,8,9,SS,1,0
23GC02674,9,10,SS,1,0
23GC02674,10,11,SS,1,0
23GC02674,11,12,SS,1,0
23GC02674,12,13,SS,1,0
23GC02674,13,14,SS,1,0
23GC02674,14,15,SS,1,0
23GC02674,15,16,SA,2,0
23GC02674,16,17,SA,2,0
23GC02674,17,18,SA,2,0
23GC02674,18,19,SA,2,0
23GC02674,19,20,SA,2,0
23GC02674,20,21,SA,2,0
23GC02674,21,22,SA,2,0
23GC02674,22,23,SA,2,0
23GC02674,23,24,SA,2,0
23GC02674,24,25,SA,2,0
23GC02674,25,26,SA,3,0
23GC02674,26,27,SA,3,0
23GC02674,27,28,SA,3,0
23GC02674,28,29,SA,3,0
23GC02674,29,30,SA,3,0
23GC02675,0,1,TZ,3,0
23GC02675,1,2,TZ,3,0
23GC02675,2,3,TZ,3,0
23GC02675,3,4,FZ,2,0
23GC02675,4,5,FZ,2,0
23GC02675,5,6,FZ,2,0
23GC02675,6,7,FZ,2,0
23GC02675,7,8,SM,1,0
23GC02675,8,9,SM,1,0
23GC02675,9,10,SM,1,0
23GC02675,10,11,SS,1,0
23GC02675,11,12,SS,1,0
23GC02675,12,13,SS,1,0
23GC02675,13,14,SS,1,0
23GC02675,14,15,SS,1,0
23GC02675,15,16,SA,2,2
23GC02675,16,17,SA,2,2
23GC02675,17,18,SA,2,2
